stop_id,stop_name,stop_lat,stop_lon
370,"Avenida Austrália, 366",-23.709446,-46.856427
372,"Rua Estados Unidos, 261",-23.703277,-46.857379
373,"Av. Argentina, 423 - Parque Paraiso, Itapecerica da Serra - SP, 06852-490, Brasil",-23.705692,-46.859098
374,"Rua Maranhão, 235 - Parque Paraiso, Itapecerica da Serra - SP, 06852-370, Brasil",-23.710519,-46.858337
375,"Avenida Eduardo Roberto Daher, 777",-23.712145,-46.856051
376,"Avenida Eduardo Roberto Daher, 161",-23.714995,-46.853273
379,"Rua Treze de Maio, 206",-23.718976,-46.846988
381,"Rodovia Armando Salles, 710",-23.715217,-46.841153
382,"Rodovia Armando Salles, 1350 - Parada Mello",-23.712463,-46.837573
383,"Rodovia Armando Salles, 2337 - Parada Imperatriz",-23.708632,-46.83175
384,"Rodovia Armando Salles, 2558 - Parada Coco Verde",-23.704964,-46.829324
391,"Rodovia Armando Salles, 6277",-23.686239,-46.801869
393,"Estrada de Itapecerica, (Oposto n° 888)",-23.683888,-46.79795
394,"Estrada de Itapecerica, 8393",-23.681313,-46.796389
396,"Estrada de Itapecerica, 7762",-23.677444,-46.793561
397,"Estrada de Itapecerica, 7331",-23.676315,-46.790147
398,"Estrada de Itapecerica, 7115",-23.6746,-46.788037
399,"Estr. de Itapecerica, 6555 - Conj. Hab. Instituto Adventista, São Paulo - SP, 05858-003, Brasil",-23.670779,-46.786334
400,"Estr. de Itapecerica, 6395 - Conj. Hab. Instituto Adventista, São Paulo - SP, 06882-700, Brasil",-23.669378,-46.785161
401,"Estrada de Itapecerica, 5859 - UNASP",-23.665896,-46.783041
402,"Estr. de Itapecerica, 5749 - Jardim Amalia, São Paulo - SP, 05858-001, Brasil",-23.663989,-46.781958
403,"Estrada de Itapecerica, 6814",-23.66208,-46.77931
404,"Estr. de Itapecerica, 5114 - Conj. Hab. Instituto Adventista, São Paulo - SP, 05858-000, Brasil",-23.660497,-46.777107
405,"Estrada de Itapecerica, 4765",-23.659872,-46.773968
407,Terminal do Metrô Capão Redondo,-23.659695,-46.767652
408,"Rua Alvarenga, 1135",-23.571983,-46.711527
409,Rodovia Raposo Tavares - Parada Caxingui,-23.573115,-46.712259
410,"Rodovia Raposo Tavares, km 10,2",-23.574569,-46.71647
411,"Rodovia Raposo Tavares, km 10,5",-23.575697,-46.719359
412,"Rodovia Raposo Tavares, km 10,9",-23.576767,-46.722224
413,"Rodovia Raposo Tavares, km 11,3",-23.577818,-46.725796
414,"Rodovia Raposo Tavares, km 12",-23.581287,-46.73084
415,"Rodovia Raposo Tavares, km 12,3 - Acesso ao Jardim Bonfiglioli",-23.582576,-46.733558
416,"Rua Azém Abdalla Azém, 626",-23.584052,-46.736882
417,"Rua Ari Aps, 64",-23.584943,-46.739751
418,"R. Ari Aps, 368",-23.584794,-46.742845
419,"Rua Ari Aps, 716",-23.584866,-46.745648
420,"Rodovia Raposo Tavares, km 14,5 - Leroy Merlin",-23.586416,-46.750696
421,"Rodovia Raposo Tavares, km 15,0",-23.586353,-46.756035
422,"Rodovia Raposo Tavares, km 15,2",-23.586309,-46.757892
423,"Rodovia Raposo Tavares, km 16,1",-23.584768,-46.766702
424,"Rodovia Raposo Tavares, km 16,4 - Avenida Escola Politécnica",-23.582781,-46.772827
425,Rod. Raposo Tavares - Gardeness Pet Shop,-23.583447,-46.779347
426,"Rodovia Raposo Tavares, km 17,8",-23.584291,-46.786317
427,"Rodovia Raposo Tavares, km 18,2",-23.585758,-46.789417
428,"Rod. Raposo Tavares - R. Cachoeira Poraquê - Conj. Promorar Raposo Tavares, São Paulo - SP, 05576-200, Brasil",-23.589492,-46.796159
429,"Rodovia Raposo Tavares, km 19,3 - Viaduto Aires Fernandino Barreto",-23.591189,-46.798961
430,"Rodovia Raposo Tavares, km 19,6",-23.592359,-46.80163
431,"Rodovia Raposo Tavares, km 20,1",-23.592762,-46.806138
432,"Rodovia Raposo Tavares, km 20,8",-23.590878,-46.812602
433,"SP-270 Rod. Raposo Tavares, km 21,5 oeste - Parque Frondoso, Cotia - SP, Brasil",-23.590353,-46.817937
434,"Rodovia Raposo Tavares, km 22,1 - Open Mall The Square",-23.590487,-46.823718
435,"Rodovia Raposo Tavares, km 22,9",-23.589519,-46.830649
437,"SP-270 Rod. Raposo Tavares, km 23,7 oeste - Lageadinho, Cotia - SP, 06709-015, Brasil",-23.593749,-46.838245
438,"Rodovia Raposo Tavares, km 24,9",-23.599927,-46.84651
